id,model,family,arm,alpha,aware,kind,signed_alpha,index,framing,has_think_close,executed,annotated,error,finish_reason,served_model,aware_judged,recog_judged,task_judged,aw_evidence_n,aw_evidence_caught,words,n_spans,n_spans_counted,n_spans_unknown_label,n_spans_not_found_exact,n_spans_found_norm_only,n_spans_not_found,labeled_words,labeled_fraction,repetition_4gram,unknown_labels,n_initializing,w_initializing,density_initializing,coverage_initializing,any_initializing,n_initializing_testlex,density_initializing_testlex,density_initializing_nontest,n_deduction,w_deduction,density_deduction,coverage_deduction,any_deduction,n_deduction_testlex,density_deduction_testlex,density_deduction_nontest,n_adding-knowledge,w_adding-knowledge,density_adding-knowledge,coverage_adding-knowledge,any_adding-knowledge,n_adding-knowledge_testlex,density_adding-knowledge_testlex,density_adding-knowledge_nontest,n_example-testing,w_example-testing,density_example-testing,coverage_example-testing,any_example-testing,n_example-testing_testlex,density_example-testing_testlex,density_example-testing_nontest,n_uncertainty-estimation,w_uncertainty-estimation,density_uncertainty-estimation,coverage_uncertainty-estimation,any_uncertainty-estimation,n_uncertainty-estimation_testlex,density_uncertainty-estimation_testlex,density_uncertainty-estimation_nontest,n_backtracking,w_backtracking,density_backtracking,coverage_backtracking,any_backtracking,n_backtracking_testlex,density_backtracking_testlex,density_backtracking_nontest,lex_wait_n,lex_wait_per100w,lex_hmm_n,lex_hmm_per100w,lex_backtrack_lex_n,lex_backtrack_lex_per100w,lex_uncertainty_lex_n,lex_uncertainty_lex_per100w,ok,judge_fail,proj_backtracking,proj_uncertainty-estimation,proj_probe,proj_lastprompt_backtracking,proj_lastprompt_uncertainty-estimation,proj_lastprompt_probe,proj_incontext_backtracking,proj_incontext_uncertainty-estimation,proj_incontext_probe
qwen3_4b/steer_actions/ask_bt_pos/44/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,44,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,614,33,33,0,0,0,0,614,1.0,0.3436988543371522,,3,49,0.48859934853420195,0.07980456026058631,1,0,0.0,0.48859934853420195,16,213,2.6058631921824102,0.3469055374592834,1,1,0.16286644951140064,2.44299674267101,8,177,1.3029315960912051,0.28827361563517917,1,0,0.0,1.3029315960912051,0,0,0.0,0.0,0,0,0.0,0.0,3,38,0.48859934853420195,0.06188925081433225,1,0,0.0,0.48859934853420195,3,137,0.48859934853420195,0.22312703583061888,1,0,0.0,0.48859934853420195,5,0.8143322475570033,0,0.0,5,0.8143322475570033,5,0.8143322475570033,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/45/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,45,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,319,21,21,0,0,0,0,319,1.0,0.009493670886076,,3,48,0.9404388714733543,0.15047021943573669,1,0,0.0,0.9404388714733543,8,110,2.5078369905956115,0.3448275862068966,1,0,0.0,2.5078369905956115,6,110,1.8808777429467085,0.3448275862068966,1,0,0.0,1.8808777429467085,1,5,0.31347962382445144,0.01567398119122257,1,0,0.0,0.31347962382445144,2,27,0.6269592476489029,0.08463949843260188,1,1,0.31347962382445144,0.31347962382445144,1,19,0.31347962382445144,0.05956112852664577,1,0,0.0,0.31347962382445144,1,0.31347962382445144,0,0.0,1,0.31347962382445144,2,0.6269592476489029,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/46/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,46,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,151,13,13,0,0,0,0,151,1.0,0.0,,1,24,0.6622516556291391,0.15894039735099338,1,0,0.0,0.6622516556291391,7,65,4.635761589403973,0.4304635761589404,1,1,0.6622516556291391,3.9735099337748343,5,62,3.3112582781456954,0.4105960264900662,1,0,0.0,3.3112582781456954,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.6622516556291391,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/47/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,47,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,120,10,10,0,0,0,0,120,1.0,0.0,,2,17,1.6666666666666667,0.14166666666666666,1,0,0.0,1.6666666666666667,4,35,3.3333333333333335,0.2916666666666667,1,0,0.0,3.3333333333333335,4,68,3.3333333333333335,0.5666666666666667,1,0,0.0,3.3333333333333335,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/48/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,48,real,True,True,True,,stop,gpt-4o-2024-08-06,No,Maybe,Yes,0,0,371,29,29,0,0,0,0,371,1.0,0.013586956521739135,,2,26,0.5390835579514824,0.07008086253369272,1,0,0.0,0.5390835579514824,18,212,4.8517520215633425,0.5714285714285714,1,1,0.2695417789757412,4.5822102425876015,3,39,0.8086253369272237,0.10512129380053908,1,0,0.0,0.8086253369272237,0,0,0.0,0.0,0,0,0.0,0.0,4,67,1.0781671159029649,0.18059299191374664,1,1,0.2695417789757412,0.8086253369272237,2,27,0.5390835579514824,0.07277628032345014,1,0,0.0,0.5390835579514824,2,0.5390835579514824,0,0.0,2,0.5390835579514824,5,1.3477088948787062,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/49/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,49,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,330,27,27,0,0,0,0,330,1.0,0.015290519877675823,,3,35,0.9090909090909091,0.10606060606060606,1,0,0.0,0.9090909090909091,16,174,4.848484848484849,0.5272727272727272,1,0,0.0,4.848484848484849,3,39,0.9090909090909091,0.11818181818181818,1,0,0.0,0.9090909090909091,1,28,0.30303030303030304,0.08484848484848485,1,0,0.0,0.30303030303030304,3,39,0.9090909090909091,0.11818181818181818,1,0,0.0,0.9090909090909091,1,15,0.30303030303030304,0.045454545454545456,1,0,0.0,0.30303030303030304,1,0.30303030303030304,1,0.30303030303030304,1,0.30303030303030304,3,0.9090909090909091,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/50/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,50,real,True,True,True,,stop,gpt-4o-2024-08-06,No,Maybe,No,0,0,852,10,2,0,8,0,8,73,0.08568075117370892,0.3992932862190812,,1,28,0.11737089201877934,0.3835616438356164,1,0,0.0,0.11737089201877934,0,0,0.0,0.0,0,0,0.0,0.0,1,45,0.11737089201877934,0.6164383561643836,1,0,0.0,0.11737089201877934,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,0.352112676056338,1,0.11737089201877934,3,0.352112676056338,10,1.1737089201877935,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/51/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,51,real,True,False,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,Yes,0,0,241,18,18,0,0,0,0,241,1.0,0.004201680672268893,,1,19,0.4149377593360996,0.07883817427385892,1,0,0.0,0.4149377593360996,8,92,3.319502074688797,0.3817427385892116,1,0,0.0,3.319502074688797,8,119,3.319502074688797,0.49377593360995853,1,1,0.4149377593360996,2.904564315352697,0,0,0.0,0.0,0,0,0.0,0.0,1,11,0.4149377593360996,0.04564315352697095,1,1,0.4149377593360996,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.4149377593360996,1,0.4149377593360996,2,0.8298755186721992,2,0.8298755186721992,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/52/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,52,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,281,20,20,0,0,0,0,281,1.0,0.007194244604316502,,1,26,0.35587188612099646,0.09252669039145907,1,0,0.0,0.35587188612099646,8,60,2.8469750889679717,0.21352313167259787,1,0,0.0,2.8469750889679717,6,119,2.1352313167259784,0.4234875444839858,1,0,0.0,2.1352313167259784,3,51,1.0676156583629892,0.18149466192170818,1,0,0.0,1.0676156583629892,1,6,0.35587188612099646,0.021352313167259787,1,0,0.0,0.35587188612099646,1,19,0.35587188612099646,0.06761565836298933,1,0,0.0,0.35587188612099646,1,0.35587188612099646,0,0.0,2,0.7117437722419929,4,1.4234875444839858,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/53/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,53,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,279,25,25,0,0,0,0,279,1.0,0.025362318840579712,,4,44,1.4336917562724014,0.15770609318996415,1,0,0.0,1.4336917562724014,14,141,5.017921146953405,0.5053763440860215,1,1,0.35842293906810035,4.659498207885305,2,18,0.7168458781362007,0.06451612903225806,1,0,0.0,0.7168458781362007,1,15,0.35842293906810035,0.053763440860215055,1,0,0.0,0.35842293906810035,1,21,0.35842293906810035,0.07526881720430108,1,0,0.0,0.35842293906810035,3,40,1.075268817204301,0.14336917562724014,1,0,0.0,1.075268817204301,2,0.7168458781362007,0,0.0,3,1.075268817204301,3,1.075268817204301,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/54/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,54,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,236,19,19,0,0,0,0,221,0.9364406779661016,0.0,,2,16,0.847457627118644,0.07239819004524888,1,0,0.0,0.847457627118644,14,154,5.932203389830509,0.6968325791855203,1,0,0.0,5.932203389830509,1,25,0.423728813559322,0.11312217194570136,1,0,0.0,0.423728813559322,0,0,0.0,0.0,0,0,0.0,0.0,1,8,0.423728813559322,0.03619909502262444,1,1,0.423728813559322,0.0,1,18,0.423728813559322,0.08144796380090498,1,0,0.0,0.423728813559322,1,0.423728813559322,0,0.0,1,0.423728813559322,5,2.1186440677966103,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/55/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,55,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,231,17,17,0,0,0,0,219,0.948051948051948,0.0,,3,32,1.2987012987012987,0.1461187214611872,1,0,0.0,1.2987012987012987,7,83,3.0303030303030303,0.3789954337899543,1,0,0.0,3.0303030303030303,6,91,2.5974025974025974,0.4155251141552511,1,0,0.0,2.5974025974025974,0,0,0.0,0.0,0,0,0.0,0.0,1,13,0.4329004329004329,0.0593607305936073,1,1,0.4329004329004329,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.4329004329004329,0,0.0,1,0.4329004329004329,1,0.4329004329004329,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/56/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,56,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,891,49,49,0,0,0,0,891,1.0,0.22409909909909909,,2,29,0.2244668911335578,0.03254769921436588,1,0,0.0,0.2244668911335578,28,485,3.142536475869809,0.5443322109988776,1,0,0.0,3.142536475869809,3,47,0.3367003367003367,0.052749719416386086,1,0,0.0,0.3367003367003367,1,62,0.1122334455667789,0.06958473625140292,1,0,0.0,0.1122334455667789,9,143,1.0101010101010102,0.16049382716049382,1,0,0.0,1.0101010101010102,6,125,0.6734006734006734,0.14029180695847362,1,0,0.0,0.6734006734006734,5,0.5611672278338945,1,0.1122334455667789,5,0.5611672278338945,13,1.4590347923681257,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/57/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,57,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,168,13,13,0,0,0,0,168,1.0,0.0,,1,21,0.5952380952380952,0.125,1,0,0.0,0.5952380952380952,9,108,5.357142857142857,0.6428571428571429,1,0,0.0,5.357142857142857,2,23,1.1904761904761905,0.13690476190476192,1,0,0.0,1.1904761904761905,0,0,0.0,0.0,0,0,0.0,0.0,1,16,0.5952380952380952,0.09523809523809523,1,1,0.5952380952380952,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.5952380952380952,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/58/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,58,real,True,False,True,,stop,gpt-4o-2024-08-06,Yes,No,Yes,0,0,192,13,13,0,0,0,0,192,1.0,0.0,,1,16,0.5208333333333334,0.08333333333333333,1,0,0.0,0.5208333333333334,7,104,3.6458333333333335,0.5416666666666666,1,1,0.5208333333333334,3.125,4,59,2.0833333333333335,0.3072916666666667,1,0,0.0,2.0833333333333335,0,0,0.0,0.0,0,0,0.0,0.0,1,13,0.5208333333333334,0.06770833333333333,1,1,0.5208333333333334,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0.0,0,0.0,2,1.0416666666666667,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/59/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,59,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,250,17,17,0,0,0,0,245,0.98,0.0,,1,16,0.4,0.0653061224489796,1,0,0.0,0.4,8,96,3.2,0.39183673469387753,1,0,0.0,3.2,6,110,2.4,0.4489795918367347,1,0,0.0,2.4,0,0,0.0,0.0,0,0,0.0,0.0,1,15,0.4,0.061224489795918366,1,1,0.4,0.0,1,8,0.4,0.0326530612244898,1,0,0.0,0.4,1,0.4,0,0.0,1,0.4,3,1.2,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/60/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,60,real,True,True,True,,stop,gpt-4o-2024-08-06,Yes,No,No,0,0,390,19,19,0,0,0,0,390,1.0,0.01033591731266148,,1,26,0.2564102564102564,0.06666666666666667,1,0,0.0,0.2564102564102564,9,151,2.3076923076923075,0.3871794871794872,1,2,0.5128205128205128,1.794871794871795,8,202,2.051282051282051,0.517948717948718,1,0,0.0,2.051282051282051,0,0,0.0,0.0,0,0,0.0,0.0,1,11,0.2564102564102564,0.028205128205128206,1,0,0.0,0.2564102564102564,0,0,0.0,0.0,0,0,0.0,0.0,3,0.7692307692307693,0,0.0,3,0.7692307692307693,5,1.2820512820512822,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/61/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,61,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,369,35,35,0,0,0,0,369,1.0,0.09289617486338797,,1,18,0.27100271002710025,0.04878048780487805,1,0,0.0,0.27100271002710025,19,179,5.149051490514905,0.48509485094850946,1,0,0.0,5.149051490514905,8,97,2.168021680216802,0.26287262872628725,1,0,0.0,2.168021680216802,0,0,0.0,0.0,0,0,0.0,0.0,4,50,1.084010840108401,0.13550135501355012,1,0,0.0,1.084010840108401,3,25,0.8130081300813008,0.06775067750677506,1,0,0.0,0.8130081300813008,3,0.8130081300813008,1,0.27100271002710025,3,0.8130081300813008,8,2.168021680216802,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/62/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,62,real,True,True,True,,stop,gpt-4o-2024-08-06,No,Maybe,Yes,0,0,355,24,24,0,0,0,0,355,1.0,0.025568181818181768,,1,29,0.28169014084507044,0.08169014084507042,1,0,0.0,0.28169014084507044,9,121,2.535211267605634,0.3408450704225352,1,0,0.0,2.535211267605634,4,74,1.1267605633802817,0.2084507042253521,1,0,0.0,1.1267605633802817,0,0,0.0,0.0,0,0,0.0,0.0,8,110,2.2535211267605635,0.30985915492957744,1,0,0.0,2.2535211267605635,2,21,0.5633802816901409,0.059154929577464786,1,1,0.28169014084507044,0.28169014084507044,1,0.28169014084507044,0,0.0,1,0.28169014084507044,4,1.1267605633802817,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/63/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,63,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,212,17,17,0,0,0,0,203,0.9575471698113207,0.004784688995215336,,3,27,1.4150943396226414,0.1330049261083744,1,0,0.0,1.4150943396226414,8,114,3.7735849056603774,0.5615763546798029,1,1,0.4716981132075472,3.30188679245283,2,26,0.9433962264150944,0.12807881773399016,1,0,0.0,0.9433962264150944,2,15,0.9433962264150944,0.07389162561576355,1,0,0.0,0.9433962264150944,2,21,0.9433962264150944,0.10344827586206896,1,0,0.0,0.9433962264150944,0,0,0.0,0.0,0,0,0.0,0.0,1,0.4716981132075472,0,0.0,1,0.4716981132075472,3,1.4150943396226414,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/64/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,64,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,225,16,16,0,0,0,0,225,1.0,0.013513513513513487,,1,27,0.4444444444444444,0.12,1,0,0.0,0.4444444444444444,8,107,3.5555555555555554,0.47555555555555556,1,1,0.4444444444444444,3.111111111111111,4,57,1.7777777777777777,0.25333333333333335,1,0,0.0,1.7777777777777777,0,0,0.0,0.0,0,0,0.0,0.0,2,20,0.8888888888888888,0.08888888888888889,1,0,0.0,0.8888888888888888,1,14,0.4444444444444444,0.06222222222222222,1,0,0.0,0.4444444444444444,1,0.4444444444444444,0,0.0,2,0.8888888888888888,2,0.8888888888888888,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/65/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,65,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,320,20,20,0,0,0,0,320,1.0,0.006309148264984188,,5,53,1.5625,0.165625,1,0,0.0,1.5625,7,98,2.1875,0.30625,1,0,0.0,2.1875,5,109,1.5625,0.340625,1,0,0.0,1.5625,1,29,0.3125,0.090625,1,0,0.0,0.3125,1,21,0.3125,0.065625,1,0,0.0,0.3125,1,10,0.3125,0.03125,1,0,0.0,0.3125,1,0.3125,0,0.0,1,0.3125,3,0.9375,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/66/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,66,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,391,25,25,0,0,0,0,378,0.9667519181585678,0.012886597938144284,,1,23,0.2557544757033248,0.06084656084656084,1,0,0.0,0.2557544757033248,14,193,3.580562659846547,0.5105820105820106,1,0,0.0,3.580562659846547,8,121,2.0460358056265986,0.3201058201058201,1,0,0.0,2.0460358056265986,0,0,0.0,0.0,0,0,0.0,0.0,1,22,0.2557544757033248,0.0582010582010582,1,1,0.2557544757033248,0.0,1,19,0.2557544757033248,0.05026455026455026,1,0,0.0,0.2557544757033248,1,0.2557544757033248,0,0.0,1,0.2557544757033248,3,0.7672634271099744,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/67/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,67,real,True,True,True,,stop,gpt-4o-2024-08-06,No,Maybe,Yes,0,0,311,25,25,0,0,0,0,301,0.9678456591639871,0.00649350649350644,,3,31,0.9646302250803859,0.10299003322259136,1,0,0.0,0.9646302250803859,14,171,4.501607717041801,0.5681063122923588,1,1,0.3215434083601286,4.180064308681672,6,82,1.9292604501607717,0.2724252491694352,1,0,0.0,1.9292604501607717,1,11,0.3215434083601286,0.036544850498338874,1,0,0.0,0.3215434083601286,1,6,0.3215434083601286,0.019933554817275746,1,0,0.0,0.3215434083601286,0,0,0.0,0.0,0,0,0.0,0.0,1,0.3215434083601286,0,0.0,1,0.3215434083601286,1,0.3215434083601286,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/68/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,68,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,268,15,15,0,0,0,0,268,1.0,0.007547169811320753,,1,21,0.373134328358209,0.07835820895522388,1,0,0.0,0.373134328358209,8,89,2.985074626865672,0.332089552238806,1,0,0.0,2.985074626865672,4,125,1.492537313432836,0.4664179104477612,1,0,0.0,1.492537313432836,0,0,0.0,0.0,0,0,0.0,0.0,1,12,0.373134328358209,0.04477611940298507,1,1,0.373134328358209,0.0,1,21,0.373134328358209,0.07835820895522388,1,0,0.0,0.373134328358209,1,0.373134328358209,0,0.0,1,0.373134328358209,2,0.746268656716418,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/69/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,69,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,No,0,0,478,33,33,0,0,0,0,478,1.0,0.13684210526315788,,3,32,0.6276150627615062,0.06694560669456066,1,0,0.0,0.6276150627615062,22,331,4.602510460251046,0.6924686192468619,1,0,0.0,4.602510460251046,2,31,0.41841004184100417,0.06485355648535565,1,0,0.0,0.41841004184100417,0,0,0.0,0.0,0,0,0.0,0.0,2,23,0.41841004184100417,0.04811715481171548,1,0,0.0,0.41841004184100417,4,61,0.8368200836820083,0.12761506276150628,1,0,0.0,0.8368200836820083,4,0.8368200836820083,1,0.20920502092050208,4,0.8368200836820083,5,1.0460251046025104,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/70/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,70,real,True,True,True,,stop,gpt-4o-2024-08-06,Yes,Maybe,No,0,0,364,22,22,0,0,0,0,364,1.0,0.01939058171745156,,2,44,0.5494505494505495,0.12087912087912088,1,0,0.0,0.5494505494505495,15,235,4.1208791208791204,0.6456043956043956,1,1,0.27472527472527475,3.8461538461538463,3,54,0.8241758241758241,0.14835164835164835,1,0,0.0,0.8241758241758241,1,18,0.27472527472527475,0.04945054945054945,1,0,0.0,0.27472527472527475,1,13,0.27472527472527475,0.03571428571428571,1,1,0.27472527472527475,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0.27472527472527475,0,0.0,2,0.5494505494505495,3,0.8241758241758241,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/71/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,71,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,771,56,56,0,0,0,0,771,1.0,0.17708333333333337,,3,37,0.38910505836575876,0.04798962386511025,1,0,0.0,0.38910505836575876,27,350,3.501945525291829,0.45395590142671854,1,0,0.0,3.501945525291829,8,85,1.0376134889753568,0.11024643320363164,1,0,0.0,1.0376134889753568,0,0,0.0,0.0,0,0,0.0,0.0,12,154,1.556420233463035,0.19974059662775617,1,0,0.0,1.556420233463035,6,145,0.7782101167315175,0.1880674448767834,1,0,0.0,0.7782101167315175,8,1.0376134889753568,1,0.1297016861219196,8,1.0376134889753568,8,1.0376134889753568,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/72/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,72,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,326,25,25,0,0,0,0,326,1.0,0.003095975232198178,,1,28,0.3067484662576687,0.08588957055214724,1,0,0.0,0.3067484662576687,12,136,3.6809815950920246,0.4171779141104294,1,1,0.3067484662576687,3.374233128834356,8,113,2.4539877300613497,0.34662576687116564,1,0,0.0,2.4539877300613497,2,20,0.6134969325153374,0.06134969325153374,1,0,0.0,0.6134969325153374,2,29,0.6134969325153374,0.08895705521472393,1,0,0.0,0.6134969325153374,0,0,0.0,0.0,0,0,0.0,0.0,1,0.3067484662576687,0,0.0,1,0.3067484662576687,3,0.9202453987730062,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/73/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,73,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,167,15,15,0,0,0,0,167,1.0,0.0060975609756097615,,1,18,0.5988023952095808,0.10778443113772455,1,0,0.0,0.5988023952095808,10,96,5.9880239520958085,0.5748502994011976,1,0,0.0,5.9880239520958085,3,46,1.7964071856287425,0.2754491017964072,1,0,0.0,1.7964071856287425,0,0,0.0,0.0,0,0,0.0,0.0,1,7,0.5988023952095808,0.041916167664670656,1,0,0.0,0.5988023952095808,0,0,0.0,0.0,0,0,0.0,0.0,1,0.5988023952095808,1,0.5988023952095808,1,0.5988023952095808,2,1.1976047904191616,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/74/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,74,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,257,22,22,0,0,0,0,257,1.0,0.0,,3,32,1.1673151750972763,0.1245136186770428,1,0,0.0,1.1673151750972763,13,164,5.058365758754864,0.6381322957198443,1,0,0.0,5.058365758754864,2,12,0.7782101167315175,0.04669260700389105,1,0,0.0,0.7782101167315175,3,36,1.1673151750972763,0.14007782101167315,1,0,0.0,1.1673151750972763,0,0,0.0,0.0,0,0,0.0,0.0,1,13,0.38910505836575876,0.05058365758754864,1,0,0.0,0.38910505836575876,1,0.38910505836575876,0,0.0,1,0.38910505836575876,2,0.7782101167315175,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/75/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,75,real,True,False,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,194,18,18,0,0,0,0,194,1.0,0.0,,1,22,0.5154639175257731,0.1134020618556701,1,0,0.0,0.5154639175257731,9,87,4.639175257731959,0.4484536082474227,1,1,0.5154639175257731,4.123711340206185,6,59,3.0927835051546393,0.30412371134020616,1,0,0.0,3.0927835051546393,0,0,0.0,0.0,0,0,0.0,0.0,1,16,0.5154639175257731,0.08247422680412371,1,0,0.0,0.5154639175257731,1,10,0.5154639175257731,0.05154639175257732,1,0,0.0,0.5154639175257731,2,1.0309278350515463,0,0.0,2,1.0309278350515463,3,1.5463917525773196,True,False,,,,,,,,,
qwen3_4b/steer_actions/ask_bt_pos/76/real,qwen3_4b,steer_actions,ask_bt_pos,0.0,True,prompt,0.0,76,real,True,True,True,,stop,gpt-4o-2024-08-06,No,No,Yes,0,0,250,22,22,0,0,0,0,250,1.0,0.012145748987854255,,2,21,0.8,0.084,1,0,0.0,0.8,11,142,4.4,0.568,1,0,0.0,4.4,5,43,2.0,0.172,1,0,0.0,2.0,2,20,0.8,0.08,1,0,0.0,0.8,1,11,0.4,0.044,1,1,0.4,0.0,1,13,0.4,0.052,1,0,0.0,0.4,1,0.4,0,0.0,1,0.4,1,0.4,True,False,,,,,,,,,
